event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
SOM22926,2017/06/11,"2017","1",Political violence,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-2022) (Kenya),,"8",Al Shabaab,,"2","28",,"706",Eastern Africa,Somalia,Lower Juba,Afmadow,,Dhobley,0.4063,41.0124,"2",Undisclosed Source,Local partner-Other,Al Shabaab fighters carried out a probing attack against AMISOM forces at Taabta (c. 60 km East of Dhobley town). AS fighters used small arms fire and several rounds of RPGs after which they retreated from the scene. There were no reports of casualties.,"0",,"1670283465"
KEN5535,2017/06/11,"2017","1",Strategic developments,Strategic developments,Disrupted weapons use,Al Shabaab,,"2",Military Forces of Kenya (2013-2022),,"1","12",,"404",Eastern Africa,Kenya,Lamu,Lamu West,Mkomami,Lamu,-2.2717,40.902,"1",Xinhua,International,"Detonation: The IED planted by Al Shabaab, and targeting Kenya Defence Forces (KDF) along the Milimani-Baure's supply route detonated without any casualties or injuries on the side of KDF.","0",,"1679360213"
KEN5536,2017/06/11,"2017","1",Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,"2",Military Forces of Kenya (2013-2022),,"1","12",,"404",Eastern Africa,Kenya,Garissa,Dadaab,Liboi,Liboi,0.3534,40.8723,"1",Shabelle Media Network,Regional,"A KDF convoy was transporting military supplies to Somalia when it was targeted in a massive roadside explosion, just outside of Liboi town. Several soldiers wounded.","0",,"1679360213"
SOM22904,2017/06/09,"2017","1",Political violence,Battles,Armed clash,AMISOM: African Union Mission in Somalia (2007-2022) (Kenya),,"8",Al Shabaab,,"2","28",,"706",Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Hosingow,-0.1734,41.2695,"1",Partner Database,Other,"Al Shabaab attacked AMISOM base, KIA unknown.","0",,"1670283465"
KEN5530,2017/06/07,"2017","1",Political violence,Battles,Armed clash,Police Forces of Kenya (2013-2022),,"1",Isiolo Communal Militia (Kenya),Samburu Ethnic Militia (Kenya),"4","14",,"404",Eastern Africa,Kenya,Isiolo,Isiolo,Bula Pesa,Isiolo,0.3546,37.5822,"2",Daily Nation (Kenya),National,"Raiders from Isiolo attacked an Administration Police (AP) camp at Mlango, about 30 kilometres from Isiolo Town. At the same time, five people were shot dead during a battle between police and armed communal militia at Mlango in Burat Ward, Isiolo County, who had stolen cattle. The militiamen were believed to be from Isolio and Samburu counties.","5",,"1679360213"
KEN5528,2017/06/06,"2017","1",Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,"2",Civilians (Kenya),,"7","27",Civilian targeting,"404",Eastern Africa,Kenya,Garissa,Dadaab,Dadaab,Dadaab Refugee Camp,0.0514,40.3142,"2","Daily Nation (Kenya); Star (Kenya)",National,At least three people were killed after a car they were travelling in hit a landmine along Dadaab-Kulan road in Garissa County [eastern Kenya]. Al Shabaab believed responsible. One person escaped with injuries. The Star reports four dead.,"3",,"1561469151"
KEN5527,2017/06/06,"2017","1",Political violence,Violence against civilians,Attack,Unidentified Armed Group (Kenya),,"3",Civilians (Kenya),,"7","37",Civilian targeting,"404",Eastern Africa,Kenya,Mandera,Mandera East,Township,Mandera,3.9357,41.8542,"1",Xinhua,International,Unknown gunmen shot dead one person and injured another in Mandera country near the Somalia border. The attackers targeted the vehicle belonging to a local political aspirant Mohamed Abdi who was not in the convoy of the two cars headed to El Wak town.,"1",,"1572403790"
SOM22852,2017/06/05,"2017","1",Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,"8",Al Shabaab,,"2","28",,"706",Eastern Africa,Somalia,Lower Juba,Afmadow,,Dhobley,0.4063,41.0124,"2",Undisclosed Source,Local partner-Other,Unknown warplanes conducted an airstrike against al Shabaab bases located at Weel - Burad grazing area (c. 27 km South East of Dhobley). Heavy explosion sounds and engines revving were heard from South East of Dhobley town. Casualties could not be established at the time of reporting due to lack of communication around the area.,"0",,"1571260134"
KEN5524,2017/06/05,"2017","1",Political violence,Explosions/Remote violence,Remote explosive/landmine/IED,Al Shabaab,,"2",Police Forces of Kenya (2013-2022),,"1","12",,"404",Eastern Africa,Kenya,Wajir,Wajir East,Township,Wajir,1.75,40.06,"1",Daily Nation (Kenya),National,"On Monday, a team of security officers escaped an IED explosion unhurt as they hunted down a group of al-Shabab militants who had planted landmines in Gerille area, Wajir County.","0",,"1679360213"
SOM22837,2017/06/03,"2017","1",Political violence,Explosions/Remote violence,Air/drone strike,Unidentified Military Forces,,"8",Al Shabaab,,"2","28",,"706",Eastern Africa,Somalia,Lower Juba,Afmadow,,Dhobley,0.4063,41.0124,"2",Undisclosed Source,Local partner-Other,Unknown war planes (sources suspect the US was responsible for an airstrike at nearby Weel Maro the following day) conducted an airstrike against al Shabaab locations at Bilbil and Galbse nomadic settlements area (c. 65 km South East of Dhobley). An unspecified number of al Shabaab fighters were killed and injured as the result of the attack.,"10",,"1571260134"
SOM22831,2017/06/02,"2017","1",Political violence,Violence against civilians,Attack,Military Forces of Somalia (2017-2022) Jubaland Security Force,,"1",Civilians (Somalia),,"7","17",Civilian targeting,"706",Eastern Africa,Somalia,Lower Juba,Afmadow,,Dhobley,0.4063,41.0124,"1",Partner Database,Other,"Jubaland forces kill a civilian driver in Dhobley, motive not known.","1",,"1653348298"
SOM22827,2017/06/02,"2017","1",Political violence,Battles,Non-state actor overtakes territory,Military Forces of Somalia (2017-2022),,"1",Al Shabaab,,"2","12",,"706",Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Kolbiyow,-1.1369,41.2174,"1",Undisclosed Source,Local partner-Other,"02 June, 23:30EAT, Kolbiyow, Lower Jubba: al Shabaab briefly captured Kolbiyow from government forces following mortar shelling. Al-Shabab said it killed 10 Somali and Kenyan soldiers in the raid, however, Kenyan military forces claimed 14 al Shabaab dead. (This may have been the total from the retaliatory mission later in the day) Kenyan air and Somali land forces later forced withdrawal the same day.","10",,"1653348314"
SOM22826,2017/06/02,"2017","1",Political violence,Battles,Government regains territory,Military Forces of Somalia (2017-2022),AMISOM: African Union Mission in Somalia (2007-2022) (Kenya),"1",Al Shabaab,,"2","12",,"706",Eastern Africa,Somalia,Lower Juba,Badhaadhe,,Kolbiyow,-1.1369,41.2174,"1",Undisclosed Source,Local partner-Other,"02 June, 23:30EAT, Kolbiyow, Lower Jubba: al Shabaab briefly captured Kolbiyow from government forces following mortar shelling. Al-Shabab said it killed 10 Somali and Kenyan soldiers in the raid, however, Kenyan military forces claimed 14 al Shabaab dead. (This may have been the total from the retaliatory mission later in the day) Kenyan air and Somali land forces later forced withdrawal the same day.","14",,"1670283465"
